customer_id,timestamp,category,action,amount,age,gender,location,membership_years
212,2025-03-09 12:23:00,Books,add_to_cart,0.0,49,O,Accra,0
506,2025-04-14 15:44:00,Books,view,0.0,20,F,Accra,9
514,2025-04-15 17:48:00,Clothing,view,0.0,31,O,Tamale,1
913,2025-01-23 01:05:00,Books,purchase,174.49,23,F,Kumasi,8
290,2025-01-18 09:09:00,Home,view,0.0,33,M,Tamale,6
443,2025-01-13 19:59:00,Clothing,view,0.0,45,O,Cape Coast,0
245,2025-03-07 01:30:00,Electronics,purchase,364.76,28,O,Tamale,5
393,2025-03-15 16:49:00,Electronics,view,0.0,49,F,Takoradi,3
335,2025-04-05 14:27:00,Beauty,view,0.0,50,O,Cape Coast,8
833,2025-04-18 01:46:00,Electronics,add_to_cart,0.0,55,O,Takoradi,9
300,2025-02-20 00:59:00,Books,view,0.0,54,M,Tamale,6
164,2025-03-10 00:00:00,Books,purchase,235.12,47,O,Cape Coast,6
245,2025-03-10 08:50:00,Books,purchase,117.86,28,O,Tamale,5
66,2025-02-28 03:58:00,Home,view,0.0,53,O,Cape Coast,1
266,2025-01-13 11:01:00,Clothing,view,0.0,43,M,Kumasi,0
441,2025-01-10 21:39:00,Electronics,purchase,145.21,40,M,Takoradi,4
469,2025-01-22 13:32:00,Books,view,0.0,49,F,Accra,7
882,2025-01-22 08:44:00,Home,add_to_cart,0.0,55,F,Takoradi,4
645,2025-01-27 05:31:00,Books,add_to_cart,0.0,45,O,Cape Coast,0
143,2025-04-16 20:43:00,Beauty,view,0.0,31,O,Takoradi,4
491,2025-02-01 12:14:00,Clothing,add_to_cart,0.0,18,F,Tamale,6
631,2025-01-11 07:19:00,Electronics,view,0.0,37,F,Kumasi,3
755,2025-02-04 04:34:00,Books,view,0.0,32,O,Takoradi,5
17,2025-01-18 01:11:00,Beauty,view,0.0,20,M,Accra,7
604,2025-02-15 10:12:00,Beauty,view,0.0,27,O,Takoradi,5
714,2025-01-24 00:52:00,Electronics,add_to_cart,0.0,43,O,Accra,4
82,2025-01-06 01:02:00,Home,view,0.0,48,M,Cape Coast,5
590,2025-03-08 15:00:00,Beauty,view,0.0,43,O,Kumasi,1
63,2025-02-15 18:53:00,Home,purchase,227.64,52,O,Accra,3
946,2025-03-04 08:52:00,Electronics,view,0.0,39,F,Accra,2
177,2025-03-17 05:17:00,Books,purchase,354.37,39,O,Cape Coast,0
184,2025-04-29 08:39:00,Home,view,0.0,45,O,Cape Coast,8
706,2025-04-20 01:33:00,Home,view,0.0,53,M,Kumasi,8
423,2025-02-13 05:17:00,Beauty,purchase,376.31,59,O,Takoradi,9
917,2025-01-23 01:07:00,Home,purchase,487.16,60,O,Takoradi,4
324,2025-04-05 15:50:00,Clothing,view,0.0,52,F,Kumasi,8
522,2025-04-19 08:38:00,Beauty,view,0.0,22,M,Takoradi,2
740,2025-01-19 18:11:00,Books,view,0.0,64,M,Takoradi,3
89,2025-04-02 09:52:00,Books,add_to_cart,0.0,38,O,Tamale,4
107,2025-04-21 20:21:00,Clothing,view,0.0,18,F,Cape Coast,2
134,2025-02-19 15:01:00,Home,add_to_cart,0.0,61,O,Accra,1
798,2025-02-27 10:51:00,Books,view,0.0,64,M,Cape Coast,2
897,2025-01-19 13:02:00,Clothing,view,0.0,32,M,Takoradi,4
657,2025-04-02 17:32:00,Electronics,view,0.0,38,M,Cape Coast,7
997,2025-02-01 12:18:00,Beauty,view,0.0,64,M,Accra,1
714,2025-03-25 20:13:00,Books,view,0.0,43,O,Accra,4
843,2025-04-29 06:16:00,Clothing,view,0.0,31,F,Accra,7
960,2025-01-20 05:10:00,Beauty,view,0.0,44,M,Accra,0
691,2025-04-29 18:10:00,Beauty,add_to_cart,0.0,46,M,Takoradi,7
251,2025-02-09 02:01:00,Beauty,view,0.0,51,M,Kumasi,9
692,2025-01-24 14:45:00,Clothing,add_to_cart,0.0,54,M,Tamale,0
78,2025-03-23 01:00:00,Beauty,purchase,93.16,51,O,Tamale,8
971,2025-04-01 22:37:00,Beauty,add_to_cart,0.0,53,O,Kumasi,0
908,2025-01-30 22:00:00,Electronics,view,0.0,34,M,Cape Coast,3
6,2025-03-16 02:03:00,Books,view,0.0,25,M,Kumasi,5
563,2025-04-03 05:00:00,Electronics,purchase,107.49,68,F,Takoradi,4
417,2025-01-15 12:30:00,Books,view,0.0,50,M,Tamale,5
450,2025-02-04 08:58:00,Books,add_to_cart,0.0,42,O,Accra,9
946,2025-03-26 11:27:00,Books,add_to_cart,0.0,39,F,Accra,2
212,2025-04-14 16:20:00,Beauty,view,0.0,49,O,Accra,0
423,2025-04-15 16:58:00,Clothing,add_to_cart,0.0,59,O,Takoradi,9
214,2025-01-26 06:06:00,Clothing,view,0.0,41,O,Accra,6
40,2025-04-22 11:46:00,Electronics,view,0.0,69,F,Cape Coast,6
533,2025-04-05 15:46:00,Beauty,add_to_cart,0.0,54,F,Takoradi,2
447,2025-01-16 09:42:00,Clothing,view,0.0,40,F,Takoradi,6
139,2025-01-29 12:14:00,Home,view,0.0,18,M,Takoradi,1
60,2025-03-03 01:43:00,Home,view,0.0,61,O,Tamale,8
78,2025-03-29 15:31:00,Books,view,0.0,51,O,Tamale,8
877,2025-02-17 08:23:00,Beauty,view,0.0,31,F,Cape Coast,3
956,2025-01-29 15:22:00,Home,add_to_cart,0.0,66,M,Kumasi,1
519,2025-02-18 21:44:00,Beauty,view,0.0,47,F,Kumasi,2
938,2025-03-15 11:33:00,Clothing,view,0.0,67,F,Tamale,0
509,2025-04-11 07:52:00,Electronics,view,0.0,33,O,Takoradi,0
913,2025-04-24 11:21:00,Clothing,view,0.0,23,F,Kumasi,8
493,2025-01-14 08:50:00,Clothing,view,0.0,64,M,Accra,0
81,2025-02-03 18:38:00,Clothing,view,0.0,31,M,Kumasi,1
562,2025-01-23 23:23:00,Books,view,0.0,50,M,Cape Coast,8
584,2025-01-26 14:56:00,Electronics,view,0.0,34,M,Kumasi,2
318,2025-02-16 13:13:00,Clothing,view,0.0,55,M,Accra,7
671,2025-03-11 16:04:00,Books,view,0.0,60,M,Cape Coast,2
820,2025-04-17 04:27:00,Electronics,view,0.0,50,M,Accra,4
454,2025-01-23 07:01:00,Electronics,view,0.0,69,O,Accra,0
158,2025-01-16 13:46:00,Beauty,view,0.0,49,F,Kumasi,2
521,2025-03-06 05:07:00,Home,add_to_cart,0.0,69,M,Kumasi,6
146,2025-04-01 17:31:00,Clothing,view,0.0,22,M,Cape Coast,2
245,2025-02-17 12:53:00,Beauty,purchase,477.54,28,O,Tamale,5
415,2025-02-06 15:45:00,Electronics,view,0.0,34,M,Cape Coast,3
573,2025-02-15 18:34:00,Electronics,add_to_cart,0.0,61,O,Tamale,1
301,2025-04-28 03:10:00,Clothing,view,0.0,49,O,Kumasi,9
791,2025-03-02 04:12:00,Electronics,purchase,322.8,30,M,Cape Coast,6
166,2025-02-21 11:12:00,Beauty,view,0.0,40,M,Tamale,6
978,2025-04-08 15:33:00,Home,add_to_cart,0.0,64,F,Tamale,4
43,2025-04-24 09:30:00,Clothing,view,0.0,68,M,Tamale,4
385,2025-02-20 15:57:00,Books,add_to_cart,0.0,46,O,Tamale,7
821,2025-04-15 01:16:00,Electronics,add_to_cart,0.0,51,F,Tamale,7
518,2025-01-31 04:39:00,Books,add_to_cart,0.0,66,O,Cape Coast,1
525,2025-04-23 03:49:00,Clothing,view,0.0,43,O,Cape Coast,3
65,2025-01-27 10:49:00,Books,view,0.0,34,F,Accra,3
544,2025-03-25 18:16:00,Clothing,purchase,115.69,18,O,Accra,1
408,2025-02-23 17:49:00,Electronics,add_to_cart,0.0,39,M,Accra,3
89,2025-04-11 00:20:00,Home,view,0.0,38,O,Tamale,4
223,2025-04-18 19:56:00,Clothing,view,0.0,20,O,Kumasi,4
527,2025-01-28 12:49:00,Beauty,view,0.0,65,O,Takoradi,0
654,2025-04-24 01:33:00,Home,add_to_cart,0.0,29,M,Tamale,6
368,2025-02-23 14:11:00,Electronics,view,0.0,22,F,Accra,4
334,2025-04-03 20:47:00,Home,view,0.0,53,O,Tamale,5
892,2025-03-13 15:02:00,Clothing,view,0.0,51,M,Accra,5
862,2025-04-15 15:30:00,Clothing,view,0.0,20,F,Accra,4
650,2025-02-20 12:17:00,Beauty,view,0.0,64,O,Accra,1
29,2025-01-16 20:46:00,Clothing,view,0.0,61,M,Kumasi,3
366,2025-04-09 21:27:00,Beauty,view,0.0,64,O,Takoradi,6
673,2025-03-28 08:16:00,Electronics,view,0.0,35,M,Takoradi,5
407,2025-04-22 18:23:00,Electronics,view,0.0,64,O,Cape Coast,0
460,2025-04-09 14:16:00,Clothing,view,0.0,50,F,Takoradi,0
723,2025-03-12 04:57:00,Books,view,0.0,45,M,Cape Coast,0
435,2025-02-26 14:06:00,Books,view,0.0,25,M,Accra,0
330,2025-03-26 22:58:00,Electronics,add_to_cart,0.0,19,M,Accra,2
801,2025-02-09 02:33:00,Beauty,view,0.0,27,M,Takoradi,0
427,2025-03-10 23:09:00,Home,add_to_cart,0.0,42,F,Kumasi,9
909,2025-04-03 04:57:00,Clothing,purchase,31.73,37,M,Takoradi,7
717,2025-03-27 07:14:00,Books,view,0.0,20,F,Kumasi,8
38,2025-04-17 12:52:00,Beauty,view,0.0,68,O,Cape Coast,0
826,2025-04-17 07:21:00,Home,view,0.0,65,F,Takoradi,0
556,2025-01-06 22:07:00,Books,add_to_cart,0.0,37,O,Tamale,7
112,2025-04-18 16:37:00,Electronics,view,0.0,68,O,Takoradi,8
78,2025-01-14 16:26:00,Electronics,purchase,280.94,51,O,Tamale,8
417,2025-01-03 22:10:00,Clothing,purchase,70.21,50,M,Tamale,5
428,2025-04-03 17:04:00,Books,add_to_cart,0.0,41,F,Takoradi,4
602,2025-04-14 02:01:00,Electronics,view,0.0,38,F,Tamale,7
424,2025-01-02 18:00:00,Home,view,0.0,43,O,Kumasi,4
759,2025-04-26 16:34:00,Electronics,add_to_cart,0.0,33,M,Takoradi,2
388,2025-01-17 20:20:00,Books,view,0.0,48,O,Accra,3
752,2025-01-22 10:33:00,Electronics,add_to_cart,0.0,58,O,Kumasi,5
509,2025-01-10 05:31:00,Books,view,0.0,33,O,Takoradi,0
293,2025-04-18 05:13:00,Clothing,view,0.0,69,F,Accra,7
25,2025-02-08 01:37:00,Electronics,view,0.0,38,O,Tamale,8
883,2025-02-09 10:24:00,Beauty,view,0.0,51,O,Kumasi,8
82,2025-03-18 04:26:00,Clothing,view,0.0,48,M,Cape Coast,5
781,2025-01-30 04:17:00,Books,view,0.0,53,F,Kumasi,8
968,2025-02-19 06:51:00,Electronics,add_to_cart,0.0,65,F,Cape Coast,8
287,2025-02-20 00:52:00,Books,view,0.0,59,M,Tamale,6
638,2025-02-10 18:20:00,Electronics,view,0.0,53,F,Kumasi,1
42,2025-04-30 22:10:00,Electronics,add_to_cart,0.0,54,M,Kumasi,4
90,2025-04-14 19:11:00,Electronics,view,0.0,33,M,Tamale,2
399,2025-02-20 05:26:00,Books,view,0.0,59,F,Accra,0
220,2025-02-04 21:33:00,Beauty,add_to_cart,0.0,29,F,Kumasi,3
371,2025-01-26 09:21:00,Electronics,view,0.0,21,O,Cape Coast,1
590,2025-04-05 09:50:00,Books,view,0.0,43,O,Kumasi,1
864,2025-01-31 01:22:00,Electronics,view,0.0,29,O,Cape Coast,5
391,2025-02-16 07:13:00,Electronics,view,0.0,69,F,Takoradi,0
259,2025-02-22 05:50:00,Beauty,view,0.0,23,M,Accra,7
707,2025-03-05 03:04:00,Clothing,view,0.0,23,O,Accra,2
10,2025-01-08 11:53:00,Clothing,view,0.0,40,M,Takoradi,8
987,2025-02-19 22:39:00,Clothing,view,0.0,62,O,Takoradi,6
639,2025-04-28 22:30:00,Books,view,0.0,29,F,Tamale,6
483,2025-01-18 20:44:00,Clothing,view,0.0,36,O,Kumasi,5
678,2025-02-10 09:46:00,Electronics,view,0.0,61,F,Kumasi,9
523,2025-03-12 23:25:00,Clothing,add_to_cart,0.0,29,F,Accra,8
69,2025-01-05 18:50:00,Beauty,view,0.0,21,F,Takoradi,2
874,2025-01-23 13:48:00,Home,view,0.0,32,M,Cape Coast,1
746,2025-01-03 04:56:00,Home,add_to_cart,0.0,53,O,Tamale,5
698,2025-02-26 15:00:00,Electronics,view,0.0,18,F,Tamale,2
827,2025-02-15 09:33:00,Books,view,0.0,23,M,Tamale,9
938,2025-01-29 21:58:00,Electronics,view,0.0,67,F,Tamale,0
911,2025-01-04 12:37:00,Beauty,view,0.0,22,M,Takoradi,5
421,2025-03-03 14:07:00,Electronics,view,0.0,56,F,Tamale,5
301,2025-04-07 00:06:00,Books,view,0.0,49,O,Kumasi,9
789,2025-03-30 16:55:00,Clothing,add_to_cart,0.0,65,O,Kumasi,6
378,2025-02-19 18:51:00,Books,add_to_cart,0.0,46,O,Cape Coast,8
600,2025-03-16 08:54:00,Electronics,view,0.0,53,M,Accra,7
680,2025-02-22 11:01:00,Books,view,0.0,55,M,Accra,9
721,2025-04-21 19:51:00,Electronics,view,0.0,45,O,Kumasi,7
211,2025-01-18 19:29:00,Electronics,add_to_cart,0.0,32,O,Tamale,7
943,2025-03-24 09:43:00,Beauty,add_to_cart,0.0,35,M,Accra,3
589,2025-03-09 12:16:00,Electronics,view,0.0,27,M,Kumasi,6
512,2025-03-29 16:49:00,Beauty,view,0.0,39,O,Takoradi,8
779,2025-01-12 12:07:00,Electronics,view,0.0,54,M,Accra,4
898,2025-03-19 12:47:00,Clothing,view,0.0,47,O,Kumasi,1
944,2025-03-15 02:03:00,Books,view,0.0,45,F,Cape Coast,3
394,2025-02-12 18:13:00,Books,add_to_cart,0.0,40,F,Kumasi,2
28,2025-01-21 03:23:00,Electronics,view,0.0,39,O,Kumasi,9
45,2025-04-28 09:10:00,Books,view,0.0,38,F,Cape Coast,5
33,2025-02-12 15:34:00,Books,view,0.0,59,M,Kumasi,2
100,2025-01-23 03:39:00,Clothing,view,0.0,32,O,Kumasi,0
271,2025-02-06 12:03:00,Electronics,view,0.0,24,M,Kumasi,6
206,2025-03-19 16:07:00,Clothing,add_to_cart,0.0,50,F,Kumasi,8
862,2025-03-27 15:29:00,Beauty,add_to_cart,0.0,20,F,Accra,4
708,2025-03-23 05:25:00,Books,view,0.0,48,F,Kumasi,1
587,2025-02-07 15:18:00,Home,view,0.0,46,F,Cape Coast,7
474,2025-02-25 08:55:00,Home,add_to_cart,0.0,57,F,Takoradi,2
920,2025-02-27 08:22:00,Beauty,view,0.0,68,F,Tamale,7
73,2025-03-24 14:50:00,Clothing,add_to_cart,0.0,21,O,Takoradi,1
19,2025-04-23 19:55:00,Books,add_to_cart,0.0,19,F,Kumasi,8
145,2025-01-18 16:01:00,Home,purchase,16.65,18,M,Tamale,2
293,2025-02-17 23:04:00,Beauty,view,0.0,69,F,Accra,7
567,2025-02-07 18:08:00,Beauty,view,0.0,20,O,Takoradi,7
656,2025-03-18 20:55:00,Electronics,purchase,305.1,69,M,Accra,1
552,2025-04-12 09:29:00,Beauty,view,0.0,66,O,Tamale,1
935,2025-02-05 12:19:00,Electronics,view,0.0,44,M,Kumasi,6
743,2025-02-18 03:42:00,Home,view,0.0,38,F,Cape Coast,8
204,2025-02-02 03:13:00,Electronics,add_to_cart,0.0,26,M,Kumasi,4
301,2025-03-29 14:30:00,Electronics,view,0.0,49,O,Kumasi,9
278,2025-01-23 13:11:00,Clothing,view,0.0,57,M,Cape Coast,8
366,2025-02-20 12:56:00,Clothing,purchase,145.81,64,O,Takoradi,6
940,2025-01-19 13:46:00,Home,view,0.0,36,O,Accra,6
3,2025-03-24 19:24:00,Home,view,0.0,46,O,Kumasi,9
465,2025-03-02 16:54:00,Home,view,0.0,56,F,Accra,2
39,2025-02-26 18:02:00,Clothing,view,0.0,61,M,Accra,0
425,2025-01-22 05:55:00,Home,view,0.0,52,M,Accra,9
287,2025-01-27 04:01:00,Electronics,purchase,470.15,59,M,Tamale,6
266,2025-02-28 07:53:00,Books,view,0.0,43,M,Kumasi,0
260,2025-01-15 11:47:00,Beauty,view,0.0,33,F,Tamale,2
200,2025-03-12 03:57:00,Books,add_to_cart,0.0,56,F,Kumasi,3
327,2025-01-10 11:57:00,Home,add_to_cart,0.0,35,M,Takoradi,8
921,2025-04-03 23:11:00,Home,view,0.0,64,F,Kumasi,9
844,2025-04-26 05:59:00,Clothing,view,0.0,26,O,Takoradi,5
409,2025-03-12 07:22:00,Home,view,0.0,40,O,Takoradi,0
561,2025-02-17 18:22:00,Home,purchase,39.78,50,M,Accra,3
179,2025-01-17 21:12:00,Books,add_to_cart,0.0,19,F,Tamale,3
1,2025-02-02 19:54:00,Home,view,0.0,56,O,Cape Coast,7
299,2025-04-30 08:16:00,Beauty,purchase,23.57,22,O,Cape Coast,9
553,2025-02-14 23:33:00,Clothing,view,0.0,45,F,Cape Coast,7
510,2025-03-20 16:12:00,Electronics,view,0.0,68,O,Accra,7
611,2025-01-23 21:46:00,Clothing,view,0.0,65,F,Kumasi,4
736,2025-04-25 15:09:00,Electronics,view,0.0,61,O,Takoradi,7
433,2025-02-19 20:26:00,Home,view,0.0,37,F,Cape Coast,1
342,2025-01-18 15:01:00,Books,view,0.0,25,M,Kumasi,1
456,2025-02-12 07:53:00,Clothing,add_to_cart,0.0,23,F,Takoradi,4
671,2025-03-17 08:36:00,Electronics,view,0.0,60,M,Cape Coast,2
478,2025-04-06 07:22:00,Home,view,0.0,67,F,Tamale,7
531,2025-04-10 19:25:00,Clothing,view,0.0,50,M,Kumasi,2
637,2025-04-26 13:52:00,Clothing,view,0.0,66,F,Tamale,7
583,2025-04-25 16:47:00,Books,view,0.0,40,M,Kumasi,1
694,2025-04-29 17:20:00,Beauty,view,0.0,36,O,Cape Coast,8
633,2025-01-01 14:02:00,Electronics,view,0.0,42,M,Kumasi,7
8,2025-03-31 14:13:00,Beauty,purchase,405.77,56,O,Kumasi,3
952,2025-04-07 03:23:00,Clothing,view,0.0,29,M,Accra,1
802,2025-02-05 14:35:00,Clothing,view,0.0,47,M,Takoradi,6
854,2025-02-01 10:18:00,Electronics,view,0.0,49,F,Cape Coast,8
306,2025-01-12 11:20:00,Home,add_to_cart,0.0,65,M,Tamale,6
447,2025-03-14 10:48:00,Beauty,purchase,94.83,40,F,Takoradi,6
115,2025-02-01 02:30:00,Beauty,view,0.0,52,M,Tamale,7
672,2025-03-03 04:31:00,Home,add_to_cart,0.0,28,O,Kumasi,0
615,2025-02-07 12:01:00,Home,view,0.0,56,M,Takoradi,2
916,2025-02-06 08:37:00,Electronics,view,0.0,60,M,Cape Coast,3
680,2025-01-07 04:46:00,Clothing,add_to_cart,0.0,55,M,Accra,9
391,2025-01-11 08:48:00,Electronics,add_to_cart,0.0,69,F,Takoradi,0
808,2025-02-20 19:31:00,Beauty,view,0.0,35,O,Cape Coast,7
601,2025-04-19 02:43:00,Books,purchase,128.84,42,O,Takoradi,6
189,2025-03-17 16:00:00,Electronics,view,0.0,28,O,Takoradi,8
634,2025-03-16 20:42:00,Clothing,view,0.0,39,F,Takoradi,5
679,2025-01-28 13:15:00,Beauty,view,0.0,34,M,Tamale,6
541,2025-01-23 20:15:00,Books,view,0.0,27,M,Tamale,9
873,2025-02-14 04:21:00,Home,view,0.0,40,O,Cape Coast,0
457,2025-03-30 13:14:00,Books,view,0.0,32,F,Takoradi,6
602,2025-03-26 22:43:00,Beauty,view,0.0,38,F,Tamale,7
678,2025-01-12 23:12:00,Clothing,add_to_cart,0.0,61,F,Kumasi,9
716,2025-02-08 18:13:00,Electronics,view,0.0,56,M,Tamale,1
688,2025-03-24 10:49:00,Home,view,0.0,44,M,Kumasi,4
498,2025-02-20 12:35:00,Clothing,view,0.0,57,F,Kumasi,5
869,2025-03-08 15:25:00,Home,purchase,444.5,47,M,Tamale,2
917,2025-03-06 05:26:00,Beauty,view,0.0,60,O,Takoradi,4
66,2025-01-05 08:19:00,Clothing,add_to_cart,0.0,53,O,Cape Coast,1
982,2025-03-13 01:08:00,Books,purchase,410.02,45,O,Accra,2
133,2025-04-29 14:36:00,Home,view,0.0,52,O,Takoradi,2
974,2025-02-26 18:34:00,Clothing,view,0.0,66,O,Tamale,1
700,2025-02-27 02:33:00,Books,purchase,486.96,69,F,Accra,4
143,2025-03-01 20:16:00,Clothing,view,0.0,31,O,Takoradi,4
879,2025-02-21 22:34:00,Books,view,0.0,28,O,Cape Coast,7
741,2025-02-26 00:24:00,Books,view,0.0,38,O,Cape Coast,4
814,2025-03-01 15:37:00,Clothing,view,0.0,43,O,Kumasi,9
393,2025-03-10 04:24:00,Clothing,purchase,322.85,49,F,Takoradi,3
624,2025-01-16 06:17:00,Books,view,0.0,40,F,Accra,3
131,2025-04-05 20:07:00,Electronics,add_to_cart,0.0,41,M,Cape Coast,6
519,2025-01-08 18:16:00,Home,view,0.0,47,F,Kumasi,2
689,2025-01-11 05:40:00,Clothing,view,0.0,19,O,Cape Coast,4
196,2025-04-24 00:10:00,Home,purchase,469.79,69,M,Cape Coast,1
981,2025-01-22 21:36:00,Beauty,add_to_cart,0.0,43,F,Tamale,4
470,2025-04-15 20:12:00,Beauty,view,0.0,69,F,Accra,5
525,2025-04-02 21:10:00,Home,add_to_cart,0.0,43,O,Cape Coast,3
341,2025-01-07 16:47:00,Electronics,view,0.0,37,M,Kumasi,4
449,2025-02-03 08:12:00,Books,view,0.0,68,M,Accra,2
429,2025-04-11 14:06:00,Clothing,view,0.0,30,M,Takoradi,2
613,2025-04-10 13:58:00,Home,view,0.0,35,F,Accra,2
1,2025-02-03 12:08:00,Beauty,view,0.0,56,O,Cape Coast,7
434,2025-02-13 21:47:00,Electronics,view,0.0,18,F,Cape Coast,8
234,2025-04-05 14:57:00,Electronics,view,0.0,49,O,Takoradi,2
952,2025-04-08 17:11:00,Home,add_to_cart,0.0,29,M,Accra,1
872,2025-03-30 05:00:00,Beauty,add_to_cart,0.0,64,M,Cape Coast,0
413,2025-02-07 14:27:00,Electronics,view,0.0,19,F,Takoradi,7
402,2025-01-18 12:21:00,Home,view,0.0,57,F,Accra,7
117,2025-03-27 03:16:00,Home,purchase,98.58,50,O,Accra,6
861,2025-01-06 17:56:00,Beauty,view,0.0,51,M,Cape Coast,9
232,2025-03-15 22:27:00,Home,view,0.0,40,F,Accra,3
520,2025-03-25 17:58:00,Books,view,0.0,63,F,Cape Coast,3
408,2025-01-30 07:34:00,Electronics,view,0.0,39,M,Accra,3
720,2025-03-14 16:58:00,Clothing,add_to_cart,0.0,67,F,Accra,5
98,2025-01-12 19:51:00,Books,view,0.0,58,M,Accra,6
140,2025-01-13 07:15:00,Books,add_to_cart,0.0,52,M,Accra,7
60,2025-01-29 12:11:00,Home,view,0.0,61,O,Tamale,8
417,2025-03-13 08:56:00,Home,view,0.0,50,M,Tamale,5
177,2025-04-15 05:27:00,Books,view,0.0,39,O,Cape Coast,0
332,2025-01-13 06:22:00,Clothing,view,0.0,33,F,Cape Coast,1
348,2025-01-14 16:23:00,Books,add_to_cart,0.0,29,O,Tamale,8
290,2025-02-20 15:21:00,Clothing,purchase,361.07,33,M,Tamale,6
7,2025-03-31 12:15:00,Books,view,0.0,38,F,Kumasi,6
713,2025-01-22 22:43:00,Books,add_to_cart,0.0,27,F,Tamale,1
272,2025-02-12 19:43:00,Beauty,add_to_cart,0.0,69,M,Takoradi,4
321,2025-04-09 11:19:00,Books,view,0.0,52,M,Kumasi,0
746,2025-03-15 15:58:00,Electronics,view,0.0,53,O,Tamale,5
774,2025-03-24 01:17:00,Clothing,add_to_cart,0.0,43,F,Takoradi,6
836,2025-03-06 14:41:00,Clothing,view,0.0,54,M,Takoradi,7
314,2025-02-16 01:51:00,Beauty,view,0.0,28,O,Accra,3
215,2025-03-31 10:57:00,Clothing,add_to_cart,0.0,58,M,Accra,7
344,2025-03-15 13:13:00,Home,view,0.0,20,O,Cape Coast,2
228,2025-01-27 23:01:00,Home,view,0.0,66,M,Cape Coast,2
62,2025-03-12 11:02:00,Books,view,0.0,64,M,Cape Coast,0
189,2025-04-10 06:06:00,Clothing,purchase,94.74,28,O,Takoradi,8
588,2025-03-15 13:08:00,Books,view,0.0,43,O,Cape Coast,0
953,2025-03-03 19:48:00,Home,view,0.0,43,F,Accra,3
195,2025-03-11 10:44:00,Home,view,0.0,44,M,Kumasi,2
202,2025-02-03 23:45:00,Books,purchase,448.32,25,F,Kumasi,2
98,2025-03-29 22:04:00,Books,view,0.0,58,M,Accra,6
250,2025-04-08 15:24:00,Books,view,0.0,69,F,Takoradi,5
180,2025-02-15 09:22:00,Clothing,view,0.0,59,O,Tamale,8
370,2025-04-27 01:31:00,Books,view,0.0,36,O,Accra,9
450,2025-02-26 06:06:00,Books,view,0.0,42,O,Accra,9
119,2025-04-28 17:37:00,Clothing,add_to_cart,0.0,59,F,Kumasi,3
749,2025-01-16 20:09:00,Clothing,view,0.0,37,F,Takoradi,4
123,2025-01-08 14:52:00,Home,view,0.0,24,O,Accra,4
808,2025-04-14 18:08:00,Electronics,add_to_cart,0.0,35,O,Cape Coast,7
443,2025-01-15 03:05:00,Books,view,0.0,45,O,Cape Coast,0
377,2025-04-11 22:12:00,Electronics,add_to_cart,0.0,47,O,Cape Coast,9
694,2025-04-01 19:21:00,Books,purchase,258.7,36,O,Cape Coast,8
846,2025-04-22 12:01:00,Beauty,add_to_cart,0.0,18,M,Tamale,8
654,2025-03-14 09:06:00,Beauty,add_to_cart,0.0,29,M,Tamale,6
46,2025-01-28 01:16:00,Home,purchase,480.28,26,M,Cape Coast,5
899,2025-04-25 04:32:00,Electronics,view,0.0,59,F,Takoradi,1
35,2025-01-02 00:11:00,Books,view,0.0,33,F,Kumasi,1
574,2025-02-12 04:56:00,Home,view,0.0,46,M,Tamale,7
188,2025-03-04 19:22:00,Home,view,0.0,47,F,Takoradi,1
533,2025-02-12 08:06:00,Clothing,add_to_cart,0.0,54,F,Takoradi,2
121,2025-03-10 05:50:00,Electronics,add_to_cart,0.0,58,O,Cape Coast,8
924,2025-01-18 23:12:00,Electronics,view,0.0,48,M,Cape Coast,6
293,2025-04-06 12:21:00,Beauty,view,0.0,69,F,Accra,7
395,2025-03-24 22:33:00,Beauty,view,0.0,50,O,Kumasi,9
167,2025-02-13 07:15:00,Clothing,view,0.0,56,M,Cape Coast,8
156,2025-03-09 11:15:00,Books,view,0.0,30,F,Cape Coast,8
164,2025-03-03 19:25:00,Clothing,add_to_cart,0.0,47,O,Cape Coast,6
585,2025-03-10 16:48:00,Clothing,view,0.0,43,F,Cape Coast,5
119,2025-01-07 03:12:00,Beauty,view,0.0,59,F,Kumasi,3
587,2025-04-05 02:58:00,Clothing,view,0.0,46,F,Cape Coast,7
696,2025-03-20 16:47:00,Beauty,view,0.0,65,O,Takoradi,4
133,2025-04-08 00:53:00,Books,view,0.0,52,O,Takoradi,2
741,2025-03-08 14:47:00,Home,add_to_cart,0.0,38,O,Cape Coast,4
832,2025-02-19 20:40:00,Home,add_to_cart,0.0,22,F,Kumasi,8
657,2025-04-11 13:38:00,Electronics,add_to_cart,0.0,38,M,Cape Coast,7
209,2025-02-04 07:21:00,Books,view,0.0,61,F,Accra,0
861,2025-01-10 17:34:00,Beauty,purchase,373.13,51,M,Cape Coast,9
158,2025-01-19 22:59:00,Electronics,view,0.0,49,F,Kumasi,2
761,2025-01-28 06:32:00,Home,add_to_cart,0.0,28,F,Kumasi,2
532,2025-03-15 11:55:00,Electronics,add_to_cart,0.0,47,O,Cape Coast,5
153,2025-04-27 03:03:00,Electronics,purchase,252.05,32,M,Takoradi,5
858,2025-04-02 06:31:00,Beauty,purchase,461.06,25,M,Cape Coast,1
777,2025-03-19 12:55:00,Beauty,view,0.0,45,M,Kumasi,9
352,2025-03-24 15:11:00,Clothing,view,0.0,63,F,Tamale,9
